mantis_id,year,doy,date,block,snow,otc,treatment,n,NDVI,NDVI_stdv,NDVI_se
9735536,2011,210,2011-07-29,4,A,N,A.N,23,0.723985848,5.49E-03,1.14E-03
9735542,2011,210,2011-07-29,5,A,N,A.N,24,0.709830994,5.07E-03,1.03E-03
9735551,2011,210,2011-07-29,1,A,O,A.O,25,0.761460435,6.50E-03,1.30E-03
9735539,2011,210,2011-07-29,3,A,O,A.O,22,0.747986623,6.50E-03,1.39E-03
9735535,2011,210,2011-07-29,4,A,O,A.O,7,0.676906826,7.18E-03,2.71E-03
9735548,2011,210,2011-07-29,5,A,O,A.O,28,0.710126124,6.83E-03,1.29E-03
9735537,2011,210,2011-07-29,1,C,N,C.N,25,0.760937466,5.70E-03,1.14E-03
9735554,2011,210,2011-07-29,2,C,N,C.N,26,0.74126271,5.71E-03,1.12E-03
9735547,2011,210,2011-07-29,3,C,N,C.N,21,0.741749512,4.81E-03,1.05E-03
9735550,2011,210,2011-07-29,4,C,N,C.N,28,0.697017596,5.71E-03,1.08E-03
9735544,2011,210,2011-07-29,5,C,N,C.N,27,0.66512758,6.85E-03,1.32E-03
9735552,2011,210,2011-07-29,1,C,O,C.O,9,0.762625072,3.62E-03,1.21E-03
9735543,2011,210,2011-07-29,2,C,O,C.O,24,0.770926028,4.61E-03,9.41E-04
9735553,2011,210,2011-07-29,3,C,O,C.O,26,0.756793818,5.37E-03,1.05E-03
9735555,2011,210,2011-07-29,4,C,O,C.O,19,0.729107271,7.63E-03,1.75E-03
9735546,2011,210,2011-07-29,5,C,O,C.O,27,0.704380575,8.08E-03,1.55E-03
9735534,2011,212,2011-07-31,1,A,N,A.N,16,0.738437966,4.85E-03,1.21E-03
9735538,2011,212,2011-07-31,2,A,N,A.N,21,0.717424636,4.98E-03,1.09E-03
9735545,2011,212,2011-07-31,3,A,N,A.N,4,0.760121352,5.75E-03,2.87E-03
9735536,2011,212,2011-07-31,4,A,N,A.N,23,0.732704815,7.89E-03,1.64E-03
9735542,2011,212,2011-07-31,5,A,N,A.N,22,0.709761438,5.86E-03,1.25E-03
9735551,2011,212,2011-07-31,1,A,O,A.O,17,0.767120466,6.57E-03,1.59E-03
9735541,2011,212,2011-07-31,2,A,O,A.O,7,0.744661694,4.02E-03,1.52E-03
9735539,2011,212,2011-07-31,3,A,O,A.O,26,0.75389482,0.013025157,2.55E-03
9735535,2011,212,2011-07-31,4,A,O,A.O,13,0.678052935,8.63E-03,2.39E-03
9735548,2011,212,2011-07-31,5,A,O,A.O,25,0.715789823,7.14E-03,1.43E-03
9735537,2011,212,2011-07-31,1,C,N,C.N,20,0.766247563,5.47E-03,1.22E-03
9735554,2011,212,2011-07-31,2,C,N,C.N,24,0.744968742,6.34E-03,1.29E-03
9735547,2011,212,2011-07-31,3,C,N,C.N,16,0.746780799,5.77E-03,1.44E-03
9735550,2011,212,2011-07-31,4,C,N,C.N,29,0.698709363,7.96E-03,1.48E-03
9735544,2011,212,2011-07-31,5,C,N,C.N,24,0.666294545,5.41E-03,1.11E-03
9735552,2011,212,2011-07-31,1,C,O,C.O,6,0.767175333,3.93E-03,1.60E-03
9735543,2011,212,2011-07-31,2,C,O,C.O,20,0.773802658,6.44E-03,1.44E-03
9735553,2011,212,2011-07-31,3,C,O,C.O,21,0.76267306,4.94E-03,1.08E-03
9735555,2011,212,2011-07-31,4,C,O,C.O,16,0.735757365,6.39E-03,1.60E-03
9735546,2011,212,2011-07-31,5,C,O,C.O,21,0.709612064,7.41E-03,1.62E-03
9735534,2011,213,2011-08-01,1,A,N,A.N,36,0.725476147,5.62E-03,9.36E-04
9735538,2011,213,2011-08-01,2,A,N,A.N,52,0.705762267,4.72E-03,6.55E-04
9735545,2011,213,2011-08-01,3,A,N,A.N,34,0.75057254,4.52E-03,7.75E-04
9735536,2011,213,2011-08-01,4,A,N,A.N,39,0.715852611,8.53E-03,1.37E-03
9735542,2011,213,2011-08-01,5,A,N,A.N,51,0.696459159,1.01E-02,1.42E-03
9735551,2011,213,2011-08-01,1,A,O,A.O,19,0.755239175,5.55E-03,1.27E-03
9735541,2011,213,2011-08-01,2,A,O,A.O,35,0.727614191,1.02E-02,1.72E-03
9735539,2011,213,2011-08-01,3,A,O,A.O,53,0.731027497,1.16E-02,1.59E-03
9735535,2011,213,2011-08-01,4,A,O,A.O,56,0.655681367,8.84E-03,1.18E-03
9735548,2011,213,2011-08-01,5,A,O,A.O,57,0.702446161,9.79E-03,1.30E-03
9735537,2011,213,2011-08-01,1,C,N,C.N,24,0.754029465,5.87E-03,1.20E-03
9735554,2011,213,2011-08-01,2,C,N,C.N,31,0.735291447,8.40E-03,1.51E-03
9735547,2011,213,2011-08-01,3,C,N,C.N,19,0.739901537,6.13E-03,1.41E-03
9735550,2011,213,2011-08-01,4,C,N,C.N,55,0.687269998,9.89E-03,1.33E-03
9735544,2011,213,2011-08-01,5,C,N,C.N,45,0.657384099,6.06E-03,9.03E-04
9735552,2011,213,2011-08-01,1,C,O,C.O,12,0.761074991,7.13E-03,2.06E-03
9735543,2011,213,2011-08-01,2,C,O,C.O,26,0.761499161,1.06E-02,2.08E-03
9735553,2011,213,2011-08-01,3,C,O,C.O,26,0.749292005,9.19E-03,1.80E-03
9735555,2011,213,2011-08-01,4,C,O,C.O,40,0.726705597,7.33E-03,1.16E-03
9735546,2011,213,2011-08-01,5,C,O,C.O,29,0.70187893,7.52E-03,1.40E-03
9735534,2011,215,2011-08-03,1,A,N,A.N,13,0.723298255,7.19E-03,1.99E-03
9735538,2011,215,2011-08-03,2,A,N,A.N,21,0.704564129,5.58E-03,1.22E-03
9735545,2011,215,2011-08-03,3,A,N,A.N,13,0.748633485,6.11E-03,1.69E-03
9735536,2011,215,2011-08-03,4,A,N,A.N,23,0.714345405,1.02E-02,2.13E-03
9735542,2011,215,2011-08-03,5,A,N,A.N,19,0.700834419,8.29E-03,0.001902929
9735551,2011,215,2011-08-03,1,A,O,A.O,6,0.757372694,4.54E-03,1.85E-03
9735541,2011,215,2011-08-03,2,A,O,A.O,14,0.730819673,8.94E-03,2.39E-03
9735539,2011,215,2011-08-03,3,A,O,A.O,22,0.736047874,1.28E-02,2.73E-03
9735535,2011,215,2011-08-03,4,A,O,A.O,18,0.662159291,1.12E-02,2.64E-03
9735548,2011,215,2011-08-03,5,A,O,A.O,17,0.705206132,9.26E-03,2.24E-03
9735537,2011,215,2011-08-03,1,C,N,C.N,10,0.755334533,7.07E-03,2.24E-03
9735554,2011,215,2011-08-03,2,C,N,C.N,16,0.7368998,6.09E-03,1.52E-03
9735547,2011,215,2011-08-03,3,C,N,C.N,7,0.741807966,6.16E-03,2.33E-03
9735550,2011,215,2011-08-03,4,C,N,C.N,20,0.687641751,1.18E-02,0.002642854
9735544,2011,215,2011-08-03,5,C,N,C.N,15,0.657581609,6.89E-03,1.78E-03
9735552,2011,215,2011-08-03,1,C,O,C.O,6,0.75898717,5.67E-03,2.31E-03
9735543,2011,215,2011-08-03,2,C,O,C.O,16,0.76556006,4.79E-03,1.20E-03
9735553,2011,215,2011-08-03,3,C,O,C.O,16,0.751092246,9.91E-03,2.48E-03
9735555,2011,215,2011-08-03,4,C,O,C.O,19,0.726587873,9.59E-03,2.20E-03
9735546,2011,215,2011-08-03,5,C,O,C.O,15,0.698162158,6.95E-03,1.79E-03
9735534,2011,216,2011-08-04,1,A,N,A.N,22,0.723758796,6.66E-03,1.42E-03
9735538,2011,216,2011-08-04,2,A,N,A.N,46,0.703094373,6.41E-03,9.46E-04
9735545,2011,216,2011-08-04,3,A,N,A.N,30,0.749922201,4.90E-03,8.94E-04
9735536,2011,216,2011-08-04,4,A,N,A.N,57,0.708930475,6.61E-03,8.76E-04
9735542,2011,216,2011-08-04,5,A,N,A.N,50,0.700405093,6.87E-03,9.71E-04
9735551,2011,216,2011-08-04,1,A,O,A.O,52,0.7537838,5.09E-03,7.05E-04
9735541,2011,216,2011-08-04,2,A,O,A.O,43,0.723733167,9.98E-03,1.52E-03
9735539,2011,216,2011-08-04,3,A,O,A.O,57,0.72534245,1.32E-02,1.75E-03
9735535,2011,216,2011-08-04,4,A,O,A.O,18,0.649056044,8.76E-03,2.06E-03
9735548,2011,216,2011-08-04,5,A,O,A.O,58,0.702120656,7.40E-03,9.71E-04
9735537,2011,216,2011-08-04,1,C,N,C.N,46,0.755512665,5.32E-03,7.84E-04
9735554,2011,216,2011-08-04,2,C,N,C.N,63,0.734530035,6.06E-03,7.64E-04
9735547,2011,216,2011-08-04,3,C,N,C.N,48,0.737474603,4.14E-03,5.98E-04
9735550,2011,216,2011-08-04,4,C,N,C.N,63,0.688910881,7.69E-03,9.69E-04
9735544,2011,216,2011-08-04,5,C,N,C.N,59,0.657289313,5.16E-03,6.72E-04
9735552,2011,216,2011-08-04,1,C,O,C.O,17,0.754954353,2.08E-03,5.03E-04
9735543,2011,216,2011-08-04,2,C,O,C.O,60,0.76294061,5.81E-03,7.51E-04
9735553,2011,216,2011-08-04,3,C,O,C.O,59,0.746973658,6.26E-03,8.14E-04
9735555,2011,216,2011-08-04,4,C,O,C.O,50,0.727267594,6.64E-03,9.40E-04
9735546,2011,216,2011-08-04,5,C,O,C.O,57,0.700221017,7.81E-03,1.03E-03
9735534,2011,217,2011-08-05,1,A,N,A.N,11,0.719791167,5.65E-03,1.70E-03
9735538,2011,217,2011-08-05,2,A,N,A.N,13,0.700473287,5.42E-03,1.50E-03
9735545,2011,217,2011-08-05,3,A,N,A.N,13,0.739780348,3.74E-03,1.04E-03
9735536,2011,217,2011-08-05,4,A,N,A.N,17,0.702375822,9.22E-03,2.24E-03
9735542,2011,217,2011-08-05,5,A,N,A.N,19,0.696977027,9.21E-03,2.11E-03
9735551,2011,217,2011-08-05,1,A,O,A.O,15,0.747783349,5.90E-03,1.52E-03
9735541,2011,217,2011-08-05,2,A,O,A.O,16,0.718155003,0.005416687,0.001354172
9735539,2011,217,2011-08-05,3,A,O,A.O,17,0.716001129,1.39E-02,3.38E-03
9735535,2011,217,2011-08-05,4,A,O,A.O,10,0.643701192,4.77E-03,1.51E-03
9735548,2011,217,2011-08-05,5,A,O,A.O,19,0.698715472,9.46E-03,2.17E-03
9735537,2011,217,2011-08-05,1,C,N,C.N,15,0.750484167,2.68E-03,6.91E-04
9735554,2011,217,2011-08-05,2,C,N,C.N,18,0.730187228,7.36E-03,1.74E-03
9735547,2011,217,2011-08-05,3,C,N,C.N,13,0.734363475,5.48E-03,1.52E-03
9735550,2011,217,2011-08-05,4,C,N,C.N,20,0.683392649,1.13E-02,2.53E-03
9735544,2011,217,2011-08-05,5,C,N,C.N,20,0.651688477,5.44E-03,1.22E-03
9735552,2011,217,2011-08-05,1,C,O,C.O,10,0.747179231,3.36E-03,1.06E-03
9735543,2011,217,2011-08-05,2,C,O,C.O,18,0.755108727,7.91E-03,1.87E-03
9735553,2011,217,2011-08-05,3,C,O,C.O,18,0.737554591,6.96E-03,1.64E-03
9735555,2011,217,2011-08-05,4,C,O,C.O,17,0.718186313,6.25E-03,1.51E-03
9735546,2011,217,2011-08-05,5,C,O,C.O,21,0.695259061,7.60E-03,1.66E-03
9735534,2011,218,2011-08-06,1,A,N,A.N,72,0.724842374,3.70E-03,4.37E-04
9735538,2011,218,2011-08-06,2,A,N,A.N,97,0.704914164,5.14E-03,5.22E-04
9735545,2011,218,2011-08-06,3,A,N,A.N,68,0.74493313,5.49E-03,6.66E-04
9735536,2011,218,2011-08-06,4,A,N,A.N,106,0.711411643,9.74E-03,9.46E-04
9735542,2011,218,2011-08-06,5,A,N,A.N,104,0.701405074,8.88E-03,8.70E-04
9735551,2011,218,2011-08-06,1,A,O,A.O,110,0.754751564,5.60E-03,5.34E-04
9735541,2011,218,2011-08-06,2,A,O,A.O,62,0.730277106,1.04E-02,1.31E-03
9735539,2011,218,2011-08-06,3,A,O,A.O,97,0.7319748,1.39E-02,1.41E-03
9735535,2011,218,2011-08-06,4,A,O,A.O,46,0.647850438,8.50E-03,1.25E-03
9735548,2011,218,2011-08-06,5,A,O,A.O,112,0.705559088,6.87E-03,6.49E-04
9735537,2011,218,2011-08-06,1,C,N,C.N,111,0.755607971,5.29E-03,5.03E-04
9735554,2011,218,2011-08-06,2,C,N,C.N,113,0.737811017,5.61E-03,5.27E-04
9735547,2011,218,2011-08-06,3,C,N,C.N,108,0.737781284,4.33E-03,4.17E-04
9735550,2011,218,2011-08-06,4,C,N,C.N,115,0.692934824,9.28E-03,8.65E-04
9735544,2011,218,2011-08-06,5,C,N,C.N,113,0.653590224,6.15E-03,5.78E-04
9735552,2011,218,2011-08-06,1,C,O,C.O,65,0.756416075,5.32E-03,6.60E-04
9735543,2011,218,2011-08-06,2,C,O,C.O,112,0.764562644,7.60E-03,7.18E-04
9735553,2011,218,2011-08-06,3,C,O,C.O,113,0.750304614,8.26E-03,7.77E-04
9735555,2011,218,2011-08-06,4,C,O,C.O,80,0.725677867,8.17E-03,9.13E-04
9735546,2011,218,2011-08-06,5,C,O,C.O,113,0.699980386,8.25E-03,7.76E-04
9735534,2011,220,2011-08-08,1,A,N,A.N,33,0.721510052,6.06E-03,1.05E-03
9735538,2011,220,2011-08-08,2,A,N,A.N,45,0.702291922,5.04E-03,7.51E-04
9735545,2011,220,2011-08-08,3,A,N,A.N,40,0.745025197,6.42E-03,1.02E-03
9735536,2011,220,2011-08-08,4,A,N,A.N,33,0.711079678,8.92E-03,1.55E-03
9735542,2011,220,2011-08-08,5,A,N,A.N,40,0.697157533,8.31E-03,1.31E-03
9735551,2011,220,2011-08-08,1,A,O,A.O,20,0.751826354,5.26E-03,1.18E-03
9735541,2011,220,2011-08-08,2,A,O,A.O,34,0.729704542,8.76E-03,1.50E-03
9735539,2011,220,2011-08-08,3,A,O,A.O,43,0.727868217,9.71E-03,1.48E-03
9735535,2011,220,2011-08-08,4,A,O,A.O,45,0.6559774,9.05E-03,1.35E-03
9735548,2011,220,2011-08-08,5,A,O,A.O,37,0.703631091,8.55E-03,1.41E-03
9735537,2011,220,2011-08-08,1,C,N,C.N,20,0.75476905,7.14E-03,1.60E-03
9735554,2011,220,2011-08-08,2,C,N,C.N,29,0.735899828,7.07E-03,1.31E-03
9735547,2011,220,2011-08-08,3,C,N,C.N,16,0.737660876,3.55E-03,8.87E-04
9735550,2011,220,2011-08-08,4,C,N,C.N,36,0.686520539,9.25E-03,1.54E-03
9735544,2011,220,2011-08-08,5,C,N,C.N,26,0.651652343,5.59E-03,1.10E-03
9735552,2011,220,2011-08-08,1,C,O,C.O,20,0.755518581,6.74E-03,1.51E-03
9735543,2011,220,2011-08-08,2,C,O,C.O,28,0.762807106,6.19E-03,1.17E-03
9735553,2011,220,2011-08-08,3,C,O,C.O,26,0.750044717,5.93E-03,1.16E-03
9735555,2011,220,2011-08-08,4,C,O,C.O,32,0.725715476,7.08E-03,1.25E-03
9735546,2011,220,2011-08-08,5,C,O,C.O,27,0.695056463,6.48E-03,1.25E-03
9735534,2011,221,2011-08-09,1,A,N,A.N,29,0.717902048,5.93E-03,1.10E-03
9735538,2011,221,2011-08-09,2,A,N,A.N,31,0.699473953,5.20E-03,9.34E-04
9735545,2011,221,2011-08-09,3,A,N,A.N,28,0.739241682,0.004734256,8.95E-04
9735536,2011,221,2011-08-09,4,A,N,A.N,32,0.711426417,7.14E-03,1.26E-03
9735542,2011,221,2011-08-09,5,A,N,A.N,35,0.701397929,7.05E-03,1.19E-03
9735551,2011,221,2011-08-09,1,A,O,A.O,18,0.748823705,4.37E-03,1.03E-03
9735541,2011,221,2011-08-09,2,A,O,A.O,27,0.732251925,9.82E-03,1.89E-03
9735539,2011,221,2011-08-09,3,A,O,A.O,35,0.732382877,1.44E-02,2.43E-03
9735535,2011,221,2011-08-09,4,A,O,A.O,26,0.654738526,1.07E-02,2.10E-03
9735548,2011,221,2011-08-09,5,A,O,A.O,46,0.705268231,9.36E-03,1.38E-03
9735537,2011,221,2011-08-09,1,C,N,C.N,16,0.752913229,7.32E-03,1.83E-03
9735554,2011,221,2011-08-09,2,C,N,C.N,40,0.738330378,8.34E-03,1.32E-03
9735547,2011,221,2011-08-09,3,C,N,C.N,21,0.738300451,7.12E-03,1.55E-03
9735550,2011,221,2011-08-09,4,C,N,C.N,46,0.69226243,0.008439266,1.24E-03
9735544,2011,221,2011-08-09,5,C,N,C.N,41,0.651901121,5.61E-03,8.76E-04
9735552,2011,221,2011-08-09,1,C,O,C.O,18,0.75332407,5.54E-03,1.31E-03
9735543,2011,221,2011-08-09,2,C,O,C.O,27,0.764119029,5.61E-03,1.08E-03
9735553,2011,221,2011-08-09,3,C,O,C.O,32,0.752367783,7.54E-03,1.33E-03
9735555,2011,221,2011-08-09,4,C,O,C.O,32,0.723712906,6.76E-03,1.20E-03
9735546,2011,221,2011-08-09,5,C,O,C.O,39,0.688998946,6.57E-03,1.05E-03
9735534,2011,222,2011-08-10,1,A,N,A.N,30,0.72362787,5.36E-03,9.79E-04
9735538,2011,222,2011-08-10,2,A,N,A.N,40,0.700108609,6.00E-03,9.48E-04
9735545,2011,222,2011-08-10,3,A,N,A.N,36,0.739712682,4.37E-03,7.28E-04
9735536,2011,222,2011-08-10,4,A,N,A.N,42,0.705392011,6.60E-03,1.02E-03
9735542,2011,222,2011-08-10,5,A,N,A.N,41,0.697695624,8.70E-03,1.36E-03
9735551,2011,222,2011-08-10,1,A,O,A.O,42,0.748178078,5.92E-03,9.13E-04
9735541,2011,222,2011-08-10,2,A,O,A.O,36,0.723159367,8.85E-03,1.47E-03
9735539,2011,222,2011-08-10,3,A,O,A.O,43,0.721014058,1.00E-02,1.52E-03
9735535,2011,222,2011-08-10,4,A,O,A.O,33,0.640440723,7.89E-03,1.37E-03
9735548,2011,222,2011-08-10,5,A,O,A.O,45,0.70120386,8.77E-03,1.31E-03
9735537,2011,222,2011-08-10,1,C,N,C.N,37,0.749831114,0.004833996,7.95E-04
9735554,2011,222,2011-08-10,2,C,N,C.N,41,0.736945408,6.00E-03,9.38E-04
9735547,2011,222,2011-08-10,3,C,N,C.N,39,0.734462651,4.87E-03,7.79E-04
9735550,2011,222,2011-08-10,4,C,N,C.N,43,0.685079911,8.36E-03,1.28E-03
9735544,2011,222,2011-08-10,5,C,N,C.N,44,0.64660686,7.57E-03,1.14E-03
9735552,2011,222,2011-08-10,1,C,O,C.O,33,0.753115795,5.86E-03,1.02E-03
9735543,2011,222,2011-08-10,2,C,O,C.O,41,0.761341324,6.05E-03,9.45E-04
9735553,2011,222,2011-08-10,3,C,O,C.O,43,0.746364828,6.53E-03,9.96E-04
9735555,2011,222,2011-08-10,4,C,O,C.O,39,0.720876071,5.63E-03,9.02E-04
9735546,2011,222,2011-08-10,5,C,O,C.O,43,0.697026554,7.73E-03,1.18E-03
9735538,2011,223,2011-08-11,2,A,N,A.N,65,0.700199422,5.93E-03,7.35E-04
9735545,2011,223,2011-08-11,3,A,N,A.N,54,0.737308805,5.63E-03,7.66E-04
9735536,2011,223,2011-08-11,4,A,N,A.N,73,0.706846657,7.25E-03,8.49E-04
9735542,2011,223,2011-08-11,5,A,N,A.N,60,0.69464659,3.18E-03,4.10E-04
9735551,2011,223,2011-08-11,1,A,O,A.O,95,0.750633711,6.64E-03,6.81E-04
9735541,2011,223,2011-08-11,2,A,O,A.O,50,0.725684337,6.69E-03,9.47E-04
9735539,2011,223,2011-08-11,3,A,O,A.O,78,0.725510338,1.16E-02,1.32E-03
9735548,2011,223,2011-08-11,5,A,O,A.O,110,0.709007625,8.45E-03,8.06E-04
9735537,2011,223,2011-08-11,1,C,N,C.N,77,0.751513235,2.95E-03,3.36E-04
9735554,2011,223,2011-08-11,2,C,N,C.N,98,0.739807421,6.16E-03,6.22E-04
9735547,2011,223,2011-08-11,3,C,N,C.N,110,0.735494726,6.58E-03,6.27E-04
9735550,2011,223,2011-08-11,4,C,N,C.N,110,0.693149465,0.011146568,1.06E-03
9735544,2011,223,2011-08-11,5,C,N,C.N,110,0.652813926,4.86E-03,4.63E-04
9735543,2011,223,2011-08-11,2,C,O,C.O,78,0.76244431,9.33E-03,1.06E-03
9735553,2011,223,2011-08-11,3,C,O,C.O,92,0.751346582,0.008129082,8.48E-04
9735555,2011,223,2011-08-11,4,C,O,C.O,54,0.723356891,4.88E-03,6.64E-04
9735546,2011,223,2011-08-11,5,C,O,C.O,99,0.691151983,7.57E-03,7.61E-04
9735534,2011,224,2011-08-12,1,A,N,A.N,12,0.712490938,2.67E-03,7.70E-04
9735538,2011,224,2011-08-12,2,A,N,A.N,44,0.692538386,4.97E-03,7.50E-04
9735545,2011,224,2011-08-12,3,A,N,A.N,44,0.728815374,5.46E-03,8.24E-04
9735536,2011,224,2011-08-12,4,A,N,A.N,56,0.70102589,6.92E-03,9.24E-04
9735542,2011,224,2011-08-12,5,A,N,A.N,27,0.693661641,5.42E-03,1.04E-03
9735551,2011,224,2011-08-12,1,A,O,A.O,76,0.743279723,7.42E-03,8.51E-04
9735541,2011,224,2011-08-12,2,A,O,A.O,34,0.714503871,0.011893706,2.04E-03
9735539,2011,224,2011-08-12,3,A,O,A.O,42,0.723609566,1.10E-02,1.69E-03
9735535,2011,224,2011-08-12,4,A,O,A.O,4,0.626547143,3.34E-03,1.67E-03
9735548,2011,224,2011-08-12,5,A,O,A.O,80,0.707602721,9.13E-03,1.02E-03
9735537,2011,224,2011-08-12,1,C,N,C.N,57,0.743890581,6.83E-03,9.05E-04
9735554,2011,224,2011-08-12,2,C,N,C.N,81,0.737460505,7.09E-03,7.88E-04
9735547,2011,224,2011-08-12,3,C,N,C.N,94,0.730111253,5.90E-03,6.09E-04
9735550,2011,224,2011-08-12,4,C,N,C.N,93,0.688216318,1.07E-02,1.10E-03
9735544,2011,224,2011-08-12,5,C,N,C.N,101,0.641628455,6.76E-03,6.73E-04
9735552,2011,224,2011-08-12,1,C,O,C.O,11,0.746309233,3.91E-03,1.18E-03
9735543,2011,224,2011-08-12,2,C,O,C.O,55,0.759294054,8.16E-03,1.10E-03
9735553,2011,224,2011-08-12,3,C,O,C.O,73,0.747895383,9.43E-03,1.10E-03
9735555,2011,224,2011-08-12,4,C,O,C.O,33,0.713718469,9.44E-03,1.64E-03
9735546,2011,224,2011-08-12,5,C,O,C.O,91,0.687838945,8.83E-03,9.26E-04
9735534,2011,225,2011-08-13,1,A,N,A.N,26,0.704398351,6.07E-03,1.19E-03
9735538,2011,225,2011-08-13,2,A,N,A.N,37,0.689449767,5.55E-03,9.12E-04
9735545,2011,225,2011-08-13,3,A,N,A.N,31,0.720248014,4.82E-03,8.66E-04
9735536,2011,225,2011-08-13,4,A,N,A.N,33,0.700855259,1.19E-02,2.08E-03
9735542,2011,225,2011-08-13,5,A,N,A.N,38,0.688956663,1.16E-02,1.88E-03
9735551,2011,225,2011-08-13,1,A,O,A.O,17,0.735688036,7.75E-03,1.88E-03
9735541,2011,225,2011-08-13,2,A,O,A.O,24,0.713680138,1.42E-02,2.91E-03
9735539,2011,225,2011-08-13,3,A,O,A.O,38,0.720539897,1.61E-02,2.61E-03
9735535,2011,225,2011-08-13,4,A,O,A.O,32,0.629896872,1.36E-02,2.40E-03
9735548,2011,225,2011-08-13,5,A,O,A.O,40,0.694492114,9.26E-03,1.46E-03
9735537,2011,225,2011-08-13,1,C,N,C.N,21,0.73611974,5.74E-03,1.25E-03
9735554,2011,225,2011-08-13,2,C,N,C.N,24,0.730854897,7.21E-03,1.47E-03
9735547,2011,225,2011-08-13,3,C,N,C.N,8,0.721097102,5.63E-03,1.99E-03
9735550,2011,225,2011-08-13,4,C,N,C.N,43,0.675471574,1.24E-02,1.89E-03
9735544,2011,225,2011-08-13,5,C,N,C.N,35,0.633823119,5.94E-03,1.00E-03
9735552,2011,225,2011-08-13,1,C,O,C.O,21,0.739577183,5.25E-03,1.15E-03
9735543,2011,225,2011-08-13,2,C,O,C.O,25,0.754342648,8.41E-03,1.68E-03
9735553,2011,225,2011-08-13,3,C,O,C.O,26,0.743007194,9.95E-03,1.95E-03
9735555,2011,225,2011-08-13,4,C,O,C.O,39,0.711142828,1.08E-02,1.73E-03
9735546,2011,225,2011-08-13,5,C,O,C.O,35,0.676591215,8.23E-03,1.39E-03
9735534,2011,228,2011-08-16,1,A,N,A.N,11,0.710430006,4.46E-03,1.35E-03
9735538,2011,228,2011-08-16,2,A,N,A.N,21,0.685840654,5.35E-03,1.17E-03
9735545,2011,228,2011-08-16,3,A,N,A.N,20,0.715909759,4.58E-03,1.02E-03
9735536,2011,228,2011-08-16,4,A,N,A.N,22,0.703599733,9.89E-03,2.11E-03
9735542,2011,228,2011-08-16,5,A,N,A.N,26,0.687216677,8.65E-03,1.70E-03
9735551,2011,228,2011-08-16,1,A,O,A.O,11,0.727909946,7.01E-03,2.11E-03
9735541,2011,228,2011-08-16,2,A,O,A.O,18,0.716396975,8.62E-03,2.03E-03
9735539,2011,228,2011-08-16,3,A,O,A.O,25,0.720334029,1.38E-02,2.76E-03
9735535,2011,228,2011-08-16,4,A,O,A.O,14,0.641869116,8.11E-03,2.17E-03
9735548,2011,228,2011-08-16,5,A,O,A.O,26,0.697175944,6.28E-03,1.23E-03
9735537,2011,228,2011-08-16,1,C,N,C.N,14,0.734068569,5.79E-03,1.55E-03
9735554,2011,228,2011-08-16,2,C,N,C.N,20,0.728524859,6.85E-03,1.53E-03
9735547,2011,228,2011-08-16,3,C,N,C.N,10,0.718238477,7.13E-03,2.26E-03
9735550,2011,228,2011-08-16,4,C,N,C.N,29,0.678520644,7.70E-03,1.43E-03
9735544,2011,228,2011-08-16,5,C,N,C.N,25,0.62952539,8.55E-03,1.71E-03
9735552,2011,228,2011-08-16,1,C,O,C.O,13,0.737625071,4.59E-03,1.27E-03
9735543,2011,228,2011-08-16,2,C,O,C.O,20,0.750216001,5.64E-03,1.26E-03
9735553,2011,228,2011-08-16,3,C,O,C.O,21,0.743822948,7.00E-03,1.53E-03
9735555,2011,228,2011-08-16,4,C,O,C.O,25,0.708292982,9.12E-03,1.82E-03
9735546,2011,228,2011-08-16,5,C,O,C.O,22,0.678040665,1.03E-02,2.19E-03
9735539,2011,229,2011-08-17,3,A,O,A.O,2,0.713257518,3.98E-03,2.82E-03
9735548,2011,229,2011-08-17,5,A,O,A.O,2,0.687961002,1.29E-03,9.14E-04
9735547,2011,229,2011-08-17,3,C,N,C.N,2,0.714356353,3.09E-03,2.18E-03
9735550,2011,229,2011-08-17,4,C,N,C.N,2,0.674518486,1.90E-03,1.35E-03
9735544,2011,229,2011-08-17,5,C,N,C.N,2,0.63568927,7.07E-04,5.00E-04
9735543,2011,229,2011-08-17,2,C,O,C.O,2,0.750327963,7.13E-03,5.04E-03
9735553,2011,229,2011-08-17,3,C,O,C.O,2,0.74273432,1.29E-03,9.15E-04
9735555,2011,229,2011-08-17,4,C,O,C.O,2,0.70195951,3.53E-03,2.50E-03
9735546,2011,229,2011-08-17,5,C,O,C.O,2,0.680065291,2.16E-03,1.53E-03
9735538,2011,230,2011-08-18,2,A,N,A.N,8,0.68022651,4.86E-03,1.72E-03
9735545,2011,230,2011-08-18,3,A,N,A.N,37,0.717740102,3.65E-03,6.00E-04
9735536,2011,230,2011-08-18,4,A,N,A.N,54,0.689994907,5.68E-03,7.73E-04
9735551,2011,230,2011-08-18,1,A,O,A.O,85,0.734370043,6.61E-03,7.17E-04
9735541,2011,230,2011-08-18,2,A,O,A.O,30,0.705074323,6.10E-03,1.11E-03
9735539,2011,230,2011-08-18,3,A,O,A.O,53,0.706812257,1.12E-02,1.55E-03
9735548,2011,230,2011-08-18,5,A,O,A.O,73,0.705698037,6.53E-03,7.64E-04
9735537,2011,230,2011-08-18,1,C,N,C.N,54,0.727448667,4.15E-03,5.65E-04
